Agence,NomAgence,Référence,Type,Arrêt,Adresse,Ville,Secteur Inter.,Nom Client,Nom Technicien
0001,Agence Genas,CM 000 031,Ascenseur,Non,205 Rue du Château,DOLOMIEU,0070,DOMAINE DE DOLOMIEU,Guillaume LANGLOIS
0001,Agence Genas,CM 000 033,Monte Plats,Non,205 Rue du Château,DOLOMIEU,0070,DOMAINE DE DOLOMIEU,Guillaume LANGLOIS
0001,Agence Genas,CM 000 032,Monte-Charge,Non,205 Rue du Château,DOLOMIEU,0070,DOMAINE DE DOLOMIEU,Guillaume LANGLOIS
0001,Agence Genas,AF237362,Ascenseur,Non,630 Rue d'Allemagne,COLOMBIER SAUGNIEU,0027,DIRECTION GENERAL DE L'AVIATION CIVIL,Luc CHAROLLAIS
0001,Agence Genas,AF237363,Ascenseur,Non,630 Rue d'Allemagne,COLOMBIER SAUGNIEU,0027,DIRECTION GENERAL DE L'AVIATION CIVIL,Luc CHAROLLAIS
0001,Agence Genas,AF237370,Ascenseur,Non,101 Rue du Champ de Foire,Meximieux,0070,SDC L'ENDROIT,Guillaume LANGLOIS
0001,Agence Genas,AF237371,Ascenseur,Non,125 Rue du Champ de Foire,Meximieux,0070,SDC L'ENDROIT,Guillaume LANGLOIS
0001,Agence Genas,AF237374,Ascenseur,Non,11 Rue de l'ESPERANCE,LYON,0053,SDC CARRE ESPERANCE,Christopher WILTORD
0001,Agence Genas,AF237386,Ascenseur,Non,111 Rue Robert,LYON,0056,SDC 111 RUE ROBERT,Yaya DOUCOURE 
0001,Agence Genas,AF237416,Porte de garage,Non,50 /50 BIS / 52 Rue Severine,VILLEURBANNE,0021,VILLA SOI,Romain RICORDEAU 
0001,Agence Genas,AF237422,Barrière Levante,Non,42 Rue Laure Diebold,LYON,0021,ASL GREENOPOLIS,Romain RICORDEAU 
0001,Agence Genas,AF237424,Ascenseur,Non,47 Rue Antonin Perrin,VILLEURBANNE,0027,SDC VIA ANTONIN,Luc CHAROLLAIS
0001,Agence Genas,AF237426,Porte de garage,Non,9 B Rue Honoré de Balzac,VILLEURBANNE,0021,SDC VIA ANTONIN,Romain RICORDEAU 
0001,Agence Genas,AF237427,Ascenseur,Non,Allée 3 du Professeur A. Lacassagne,BEYNOST,0070,SDC Coeur Village,Guillaume LANGLOIS
0001,Agence Genas,AF237428,Ascenseur,Non,Allée 4 du Professeur A. Lacassagne,BEYNOST,0070,SDC Coeur Village,Guillaume LANGLOIS
0001,Agence Genas,AF237429,Ascenseur,Non,Allée 10 du Professeur A. Lacassagne,BEYNOST,0070,SDC Coeur Village,Guillaume LANGLOIS
0001,Agence Genas,AF247431,Portail,Non,29 rue des frères Lumières,CHASSIEU,0058,SOGETREL,Olivier VUILLAUME 
0001,Agence Genas,AF237443,Portail,Non,222 boulevard de Lacroix Laval,MARCY L ETOILE,0073,SNEF - Marché Orange Bron Fermeture,Yann GENIEIS
0001,Agence Genas,AF215061,Ascenseur,Non,13 quai Gailleton,LYON,0056,ORANGE SA,Yaya DOUCOURE 
0001,Agence Genas,AF237511,Portail,Oui,49 avenue Lacassagne,LYON,0021,SDC 49 Lacassagne,Romain RICORDEAU 
0001,Agence Genas,AF237515,Porte sectionnelle,Non,11 rue Jean Rony,ST MARCELLIN,0030,VILLE DE ST MARCELLIN ,Karim MOKNECHE
0001,Agence Genas,2002381,EPMR elevtr pr pers a mobilité reduite,Non,61 rue du Travail,PONT DE CHERUY,0070,LOMATY,Guillaume LANGLOIS
0001,Agence Genas,AF237561,Porte de garage,Non,212 rue de la Cure,VILLIEU LOYES MOLLON,0058,SDC La Cure,Olivier VUILLAUME 
0001,Agence Genas,AF237562,Ascenseur,Non,21 rue Arago,VILLEURBANNE,0027,SDC L'Estagel,Luc CHAROLLAIS
0001,Agence Genas,AF237563,Ascenseur,Non,23 rue Arago,VILLEURBANNE,0027,SDC L'Estagel,Luc CHAROLLAIS
0001,Agence Genas,AF237596,Porte piétonne,Non,12 RUE DU CREUZAT,L ISLE D ABEAU,0058,SNEF - Marché Orange Nord Isère Fermeture,Olivier VUILLAUME 
0001,Agence Genas,AF247616,Porte sectionnelle,Non,73-189 Route de Lentilly,CHESSY LES MINES,0073,GI HEKIPIA - SCI DE CHESSY,Yann GENIEIS
0001,Agence Genas,AF237633,Porte automatique,Non,18 rue Docteur Edmond Locard,LYON,0021,SNEF - CNFPT,Romain RICORDEAU 
0001,Agence Genas,AF237662,Ascenseur,Non,341A rue de la Piemente,LYON,0072,SDC Le Balmont,Nouredine BOUNAAS
0001,Agence Genas,AF237663,Ascenseur,Non,341B rue de la Piemente,LYON,0072,SDC Le Balmont,Nouredine BOUNAAS
0001,Agence Genas,AF237664,Ascenseur,Non,341C rue de la Piemente,LYON,0072,SDC Le Balmont,Nouredine BOUNAAS
0001,Agence Genas,AF237665,Ascenseur,Non,341D rue de la Piemente,LYON,0072,SDC Le Balmont,Nouredine BOUNAAS
0001,Agence Genas,AF237666,Ascenseur,Non,342A rue de la Piemente,LYON,0072,SDC Le Balmont,Nouredine BOUNAAS
0001,Agence Genas,AF237667,Ascenseur,Non,342B rue de la Piemente,LYON,0072,SDC Le Balmont,Nouredine BOUNAAS
0001,Agence Genas,AF237668,Ascenseur,Non,342C rue de la Piemente,LYON,0072,SDC Le Balmont,Nouredine BOUNAAS
0001,Agence Genas,AF237669,Ascenseur,Non,342D rue de la Piemente,LYON,0072,SDC Le Balmont,Nouredine BOUNAAS
0001,Agence Genas,AF237674,Ascenseur,Non,19 avenue Général Leclerc,TASSIN LA DEMI LUNE,0006,SDC Leclerc,Aurélien GUERIN
0001,Agence Genas,AF237675,Ascenseur,Non,19 bis avenue Général Leclerc,TASSIN LA DEMI LUNE,0006,SDC Leclerc,Aurélien GUERIN
0001,Agence Genas,AF237676,Ascenseur,Non,21 avenue Général Leclerc,TASSIN LA DEMI LUNE,0006,SDC Leclerc,Aurélien GUERIN
0001,Agence Genas,AF237677,Ascenseur,Non,21 avenue Général Leclerc,TASSIN LA DEMI LUNE,0006,SDC Leclerc,Aurélien GUERIN
0001,Agence Genas,AF237678,Ascenseur,Non,21 bis avenue Général Leclerc,TASSIN LA DEMI LUNE,0006,SDC Leclerc,Aurélien GUERIN
0001,Agence Genas,AF237679,Ascenseur,Non,21 ter avenue Général Leclerc,TASSIN LA DEMI LUNE,0006,SDC Leclerc,Aurélien GUERIN
0001,Agence Genas,AF237690,Ascenseur,Non,81 Grande rue de Saint Clair,CALUIRE ET CUIRE,0047,SDC Les Berges de Saint Clair,Nefis ALIOUCHE
0001,Agence Genas,AF237691,Ascenseur,Non,85 Grande rue de Saint Clair,CALUIRE ET CUIRE,0047,SDC Les Berges de Saint Clair,Nefis ALIOUCHE
0001,Agence Genas,AF247693,Ascenseur,Oui,1 rue Adolphe Max,LYON,0072,SDC 1 rue Adolphe Max,Nouredine BOUNAAS
0001,Agence Genas,2401699,EPMR elevtr pr pers a mobilité reduite,Non,16 rue des Guillandes,BRON,0071,LOMATY,Kenzy CHABBI
0001,Agence Genas,AF247700,Ascenseur,Non,13 rue Professeur Roux,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247701,Ascenseur,Non,15 rue Professeur Roux,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247702,Ascenseur,Non,17 rue Professeur Roux,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247703,Ascenseur,Non,19 rue Professeur Roux,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247704,Ascenseur,Non,25 rue Professeur Roux,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247705,Ascenseur,Non,5 rue Pierre Brossolette,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247706,Ascenseur,Non,7 rue Pierre Brossolette,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247707,Ascenseur,Non,9 rue Pierre Brossolette,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247708,Ascenseur,Non,11 rue Pierre Brossolette,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247709,Ascenseur,Non,13 rue Pierre Brossolette,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247710,Ascenseur,Non,30 av Francis de Pressensé,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247711,Ascenseur,Non,30B Av Francis de Pressensé,VENISSIEUX,0065,SDC Moulin à Vent,Khalil BELLAL
0001,Agence Genas,AF247712,Portail,Non,72 avenue Jean Jaurès,ST PRIEST,0058,ASL Le Clos des Cèdres,Olivier VUILLAUME 
0001,Agence Genas,AF247715,Ascenseur,Non,23 Avenue Lionel TERRAY ,JONAGE,0070,RTE CAMPUS,Guillaume LANGLOIS
0001,Agence Genas,AF247716,Ascenseur,Non,23 Avenue Lionel TERRAY ,JONAGE,0070,RTE CAMPUS,Guillaume LANGLOIS
0001,Agence Genas,AF247717,Ascenseur,Non,23 Avenue Lionel TERRAY ,JONAGE,0070,RTE CAMPUS,Guillaume LANGLOIS
0001,Agence Genas,AF247718,Ascenseur,Non,23 Avenue Lionel TERRAY ,JONAGE,0070,RTE CAMPUS,Guillaume LANGLOIS
0001,Agence Genas,AF247719,Ascenseur,Non,23 Avenue Lionel TERRAY ,JONAGE,0070,RTE CAMPUS,Guillaume LANGLOIS
0001,Agence Genas,AF247720,Ascenseur,Non,23 Avenue Lionel TERRAY ,JONAGE,0070,RTE CAMPUS,Guillaume LANGLOIS
0001,Agence Genas,AF247721,Ascenseur,Non,23 Avenue Lionel TERRAY ,JONAGE,0070,RTE CAMPUS,Guillaume LANGLOIS
0001,Agence Genas,AF247722,Ascenseur,Non,23 Avenue Lionel TERRAY ,JONAGE,0070,RTE CAMPUS,Guillaume LANGLOIS
0001,Agence Genas,AF237726,Portail,Non,9 Rue Marat,DECINES CHARPIEU,0070,SDC LE CLOS FLEURI,Guillaume LANGLOIS
0001,Agence Genas,AF247757,Ascenseur,Non,87 Grande rue de Saint Clair,CALUIRE ET CUIRE,0047,SDC Les Berges de Saint Clair,Nefis ALIOUCHE
0001,Agence Genas,AF247773,Ascenseur,Non,27 rue Vaubecour,LYON,0056,SCI SARAH LION,Yaya DOUCOURE 
0001,Agence Genas,AF247774,Ascenseur,Non,207 Avenue Barthélémy Buyer,LYON,0072,SDC LE BELLEMAIN,Nouredine BOUNAAS
0001,Agence Genas,AF247775,Ascenseur,Non,209 Avenue Barthélémy Buyer,LYON,0072,SDC LE BELLEMAIN,Nouredine BOUNAAS
0001,Agence Genas,AF247776,Ascenseur,Non,211 Avenue Barthélémy Buyer,LYON,0072,SDC LE BELLEMAIN,Nouredine BOUNAAS
0001,Agence Genas,AF247777,Ascenseur,Non,6 Place Benoît Crepu,LYON,0072,LYON PARC AUTO (maitre d'ouvrage),Nouredine BOUNAAS
0001,Agence Genas,AF247778,Ascenseur,Non,6 Place Benoît Crepu,LYON,0072,LYON PARC AUTO (maitre d'ouvrage),Nouredine BOUNAAS
0001,Agence Genas,AF247779,Ascenseur,Non,6 Place Benoît Crepu,LYON,0072,LYON PARC AUTO (maitre d'ouvrage),Nouredine BOUNAAS
0001,Agence Genas,AF247780,Ascenseur,Non,6 Place Benoît Crepu,LYON,0072,LYON PARC AUTO (maitre d'ouvrage),Nouredine BOUNAAS
0001,Agence Genas,AF247788,Ascenseur,Non,8 RUE ARMAND MENZIKIAN,VAULX EN VELIN,0047,AMARANTE,Nefis ALIOUCHE
0001,Agence Genas,AF247789,Ascenseur,Non,8 RUE ARMAND MENZIKIAN,VAULX EN VELIN,0047,AMARANTE,Nefis ALIOUCHE
0001,Agence Genas,AF247790,Ascenseur,Non,48 chemin Beckensteiner ,CHARBONNIERES LES BAINS,0006,Le Sélect,Aurélien GUERIN
0001,Agence Genas,AF2407791,Ascenseur,Non,154 COURS ALBERT THOMAS,LYON,0053,SDC 154/156/158 cours Albert Thomas,Christopher WILTORD
0001,Agence Genas,AF2407792,Ascenseur,Non,156 COURS ALBERT THOMAS,LYON,0053,SDC 154/156/158 cours Albert Thomas,Christopher WILTORD
0001,Agence Genas,AF2407793,Ascenseur,Non,158 COURS ALBERT THOMAS,LYON,0053,SDC 154/156/158 cours Albert Thomas,Christopher WILTORD
0001,Agence Genas,CM 000 060,EPMR elevtr pr pers a mobilité reduite,Non,134 RUE JEAN VIVIER MERLE ,VINDRY SUR TURDINE,0006,LOTISSEMENT LA MADONE,Aurélien GUERIN
0001,Agence Genas,AF247797,Ascenseur,Non,RUE LUDOVIC BONIN-ALLEE 10,VENISSIEUX,0065,SDC MOULIN A VENT,Khalil BELLAL
0001,Agence Genas,AF247798,Ascenseur,Non,RUE LUDOVIC BONIN- ALLEE 12,VENISSIEUX,0065,SDC MOULIN A VENT,Khalil BELLAL
0001,Agence Genas,AF247799,Monte-Charge,Non,RUE LUDOVIC BONIN- ALLEE 12,VENISSIEUX,0065,SDC MOULIN A VENT,Khalil BELLAL
0001,Agence Genas,AF247800,Ascenseur,Non,RUE LUDOVIC BONIN -ALLEE 14,VENISSIEUX,0065,SDC MOULIN A VENT,Khalil BELLAL
0001,Agence Genas,34441975,Ascenseur,Non,29 RUE BONNEL ,LYON,0053,WeMaintain,Christopher WILTORD
0001,Agence Genas,52859622,Ascenseur,Non,29 RUE BONNEL ,LYON,0053,WeMaintain,Christopher WILTORD
0001,Agence Genas,AF225898,Ascenseur,Non,315 route de Savigny,SAIN BEL,0006,LES TERRASSES DE CHAURAN,Aurélien GUERIN
0001,Agence Genas,AF2407836,Portail,Non,57 avenue Viviani,LYON,0021,SDC LES AMANDIERS,Romain RICORDEAU 
0001,Agence Genas,AF2407841,Porte sectionnelle,Non,463 RUE DE LA STEIDA,AOSTE,0062,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,AF2407842,Portail,Non,105 Chemin de molières ,LENTILLY,0073,RTE GMR LYONNAIS,Yann GENIEIS
0001,Agence Genas,AF2407843,Porte sectionnelle,Non,10 RUE ROQUETTE,LYON,0021,RTE GMR LYONNAIS,Romain RICORDEAU 
0001,Agence Genas,AF2407844,Rideau,Non,10 RUE ROQUETTE,LYON,0021,RTE GMR LYONNAIS,Romain RICORDEAU 
0001,Agence Genas,AF2407846,Portail,Non,471 Rue de la Pré Mayeux,LA BOISSE,0058,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,AF2407847,Portail,Non,2 Avenue du docteur Scheitzer,MEYZIEU,0021,RTE GMR LYONNAIS,Romain RICORDEAU 
0001,Agence Genas,AF2407848,Porte sectionnelle,Non,RUE DE LA RONTA,SATOLACE ET BONCE,0058,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,AF2407849,Portail,Non,RUE DE LA RONTA,SATOLACE ET BONCE,0058,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,AF2407850,Portail,Non,RUE DE LA RONTA,SATOLACE ET BONCE,0058,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,AF2407851,Portail,Non,ROUTE D'HEYRIEUX ,MIONS,0058,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,AF2407852,Portail,Non,ROUTE D'HEYRIEUX ,MIONS,0058,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,AF2407853,Portail,Non,85 RUE DE SURVILLE,LYON,0021,RTE GMR LYONNAIS,Romain RICORDEAU 
0001,Agence Genas,AF2407854,Rideau,Non,18 RUE DE SAINT AMOUR,LYON,0021,RTE GMR LYONNAIS,Romain RICORDEAU 
0001,Agence Genas,AF2407855,Portail,Non,Boulevard de parilly,VENISSIEUX,0058,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,AF2407856,Rideau,Non,Boulevard de parilly,VENISSIEUX,0058,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,AF2407857,Rideau,Non,Boulevard de parilly,VENISSIEUX,0058,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,AF2407858,Rideau,Non,Boulevard de parilly,VENISSIEUX,0058,RTE GMR LYONNAIS,Olivier VUILLAUME 
0001,Agence Genas,HC247863,Porte automatique,Non,11 Chemin du vinatier,BRON,0057,JOINT TECHNIQUE LYONNAIS,Anouar BEN MESSAOUD
0001,Agence Genas,AF247867,Ascenseur,Oui,61 RUE FELIX BRUN,LYON,0045,PAVILLON BRUN,Mohamed BESSAFI
0001,Agence Genas,AF2407870,Portail,Oui,71/73 CHEMIN DU GRAND ROULE,LA MULATIERE,0021,SDC LE SQUARE DU GRAND ROULE,Romain RICORDEAU 
0001,Agence Genas,AF247871,Ascenseur,Non,9 RUE FRANCOIS MERMET,TASSIN LA DEMI LUNE,0006,SDC LE SELEN,Aurélien GUERIN
0001,Agence Genas,AF2407872,Portail,Non,135 Rue André Citroen,GENAS,0021,AIR LIQUID,Romain RICORDEAU 
0001,Agence Genas,AF2407875,Ascenseur,Non,110 rue de la République,LE PEAGE DE ROUSSILLON,0070,BANQUE POPULAIRE,Guillaume LANGLOIS
0001,Agence Genas,AF2407879,Elévateur,Non,88 ave Edouard Millaud,CRAPONNE,0006,BANQUE POPULAIRE,Aurélien GUERIN
0001,Agence Genas,AF2407887,Ascenseur,Non,11 COURS SUCHET,LYON,0056,SITE SNCF,Yaya DOUCOURE 
0001,Agence Genas,AF2407888,Ascenseur,Non,2 PLACE DE PARIS,LYON,0072,SITE SNCF,Nouredine BOUNAAS
0001,Agence Genas,AF2407889,Ascenseur,Non,64 RUE DE LA CROIX BARRET,LYON,0045,SITE SNCF,Mohamed BESSAFI
0001,Agence Genas,AF247890,Portail,Non,73-189 Route de Lentilly,CHESSY LES MINES,0073,GI HEKIPIA - SCI DE CHESSY,Yann GENIEIS
0001,Agence Genas,AF2407891,Ascenseur,Non,15 BIS RUE DE FONTENILLE,ROANNE,0006,SDC CAP ETUDES FONTENILLE,Aurélien GUERIN
0001,Agence Genas,AF247893,Portail,Non,130 Impasse de Cyprès,Saint Vulbas ,0058,Centre de formation,Olivier VUILLAUME 
0001,Agence Genas,AF247894,Ascenseur,Non,46 RUE JULIEN,LYON,0053,SDC 7 A MONTCHAT,Christopher WILTORD
0001,Agence Genas,AF247895,Ascenseur,Non,28-30 RUE LANCON,VILLEURBANNE,0027,SDC LES COUREES DE LANCON,Luc CHAROLLAIS
0001,Agence Genas,AF247897,Porte de garage,Non,33/43 RUE LOUIS GUERIN-RUE GEORGES MELIES,VILLEURBANNE,0021,SDC MELIES,Romain RICORDEAU 
0001,Agence Genas,AF247898,Porte de garage,Non,33/43 RUE LOUIS GUERIN-RUE GEORGES MELIES,VILLEURBANNE,0021,SDC MELIES,Romain RICORDEAU 
0001,Agence Genas,AF247900,Porte piétonne,Non,5 RUE JEAN CARMET,ST PRIEST,0058,GSE CECOLYON,Olivier VUILLAUME 
0001,Agence Genas,AF247901,Portail,Non,5 RUE JEAN CARMET,ST PRIEST,0058,GSE CECOLYON,Olivier VUILLAUME 
0001,Agence Genas,66378380 ,Ascenseur,Non,2 RUE MAURICE MOISSONNIER,VAULX EN VELIN,0047,WeMaintain,Nefis ALIOUCHE
0001,Agence Genas,56635467,Ascenseur,Non,2 RUE MAURICE MOISSONNIER,VAULX EN VELIN,0047,WeMaintain,Nefis ALIOUCHE
0001,Agence Genas,67511982,Ascenseur,Non,2 RUE MAURICE MOISSONNIER,VAULX EN VELIN,0047,WeMaintain,Nefis ALIOUCHE
0001,Agence Genas,3809656,Ascenseur,Non,2 RUE MAURICE MOISSONNIER,VAULX EN VELIN,0047,WeMaintain,Nefis ALIOUCHE
0001,Agence Genas,AF247910,Monte-Charge,Non,3 ROUTE DE LYON,GENAS,0070,RESTAURANT L'ESCALE,Guillaume LANGLOIS
0001,Agence Genas,AF247914,Ascenseur,Non,25 RUE HENRI DREVON,MEYZIEU,0070,SDC ESPRIT NATURE,Guillaume LANGLOIS
0001,Agence Genas,AF247915,Ascenseur,Non,27 RUE HENRI DREVON,MEYZIEU,0070,SDC ESPRIT NATURE,Guillaume LANGLOIS
0001,Agence Genas,AF247922,Ascenseur,Non,47 Avenue Esquirol,LYON,0053,SDC LE MONTAIGNE,Christopher WILTORD
0001,Agence Genas,AF247923,Ascenseur,Non,109 rue de Montagny,LYON,0053,SDC Le Saint Vincent,Christopher WILTORD
0001,Agence Genas,AF247924,Ascenseur,Non,111 rue de Montagny,LYON,0053,SDC Le Saint Vincent,Christopher WILTORD
0001,Agence Genas,AF247925,Ascenseur,Non,113 rue de Montagny,LYON,0053,SDC Le Saint Vincent,Christopher WILTORD
0001,Agence Genas,AF247926,Ascenseur,Non,115 rue de Montagny,LYON,0053,SDC Le Saint Vincent,Christopher WILTORD
0001,Agence Genas,AF247927,Ascenseur,Non,117 rue de Montagny,LYON,0053,SDC Le Saint Vincent,Christopher WILTORD
0001,Agence Genas,AF247928,Ascenseur,Non,184 route de Vienne,LYON,0053,SDC Le Saint Vincent,Christopher WILTORD
0001,Agence Genas,AF247929,Ascenseur,Non,186 route de Vienne,LYON,0053,SDC Le Saint Vincent,Christopher WILTORD
0001,Agence Genas,AF247930,Ascenseur,Non,188 route de Vienne,LYON,0053,SDC Le Saint Vincent,Christopher WILTORD
0001,Agence Genas,AF247947,Portail,Non,4 BIS LIONNEL TERRAY,MEYZIEU,0021,ACI RENAULT ,Romain RICORDEAU 
0001,Agence Genas,AF247948,Ascenseur,Non,36 Route de Lyon,BOURGOIN JALLIEU,0070,LE PARC DES SAPINS,Guillaume LANGLOIS
0001,Agence Genas,AF247949,Ascenseur,Non,36 Route de Lyon,BOURGOIN JALLIEU,0070,LE PARC DES SAPINS,Guillaume LANGLOIS
0001,Agence Genas,AF247950,Barrière Levante,Non,4 BIS AVENUE LIONNEL TERRAY,MEYZIEU,0021,ACI RENAULT ,Romain RICORDEAU 
0001,Agence Genas,AF247951,Barrière Levante,Non,4 BIS AVENUE LIONNEL TERRAY,MEYZIEU,0021,ACI RENAULT ,Romain RICORDEAU 
0001,Agence Genas,AF247952,Portail,Non,4 BIS AVENUE LIONNEL TERRAY,MEYZIEU,0021,ACI RENAULT ,Romain RICORDEAU 
0001,Agence Genas,AF247953,Portail,Non,4 BIS AVENUE LIONNEL TERRAY,MEYZIEU,0021,ACI RENAULT ,Romain RICORDEAU 
0001,Agence Genas,AF247954,Portail,Non,4 BIS AVENUE LIONNEL TERRAY,MEYZIEU,0021,ACI RENAULT ,Romain RICORDEAU 
0001,Agence Genas,AF247956,Portail,Oui,36 Route de Lyon,BOURGOIN JALLIEU,0058,LE PARC DES SAPINS,Olivier VUILLAUME 
0001,Agence Genas,AF247957,Porte automatique,Non,36 Route de Lyon,BOURGOIN JALLIEU,0070,LE PARC DES SAPINS,Guillaume LANGLOIS
0001,Agence Genas,2403699,EPMR elevtr pr pers a mobilité reduite,Non,42 route de paris ,CHARBONNIERES LES BAINS,0006,LOMATY,Aurélien GUERIN
0001,Agence Genas,AF247969,Portail,Non,13 Rue Jules Ferry,GRIGNY,0073,SDC LE CLOS DE GRIGNY,Yann GENIEIS
0001,Agence Genas,AF247976,Elévateur,Non,554 Chemin du Vallier,VAUGNERAY,0006,M. PERRET Mme SCHOELER ,Aurélien GUERIN
0001,Agence Genas,AF247979,Ascenseur,Non,14 rue des Deux Frères,VILLEURBANNE,0027,SDC 14 rue des Deux Frères,Luc CHAROLLAIS
0001,Agence Genas,AF247999,Ascenseur,Non,48 chemin Beckensteiner ,CHARBONNIERES LES BAINS,0006,Le Sélect,Aurélien GUERIN
0001,Agence Genas,AF248001,Ascenseur,Non,11 RUE MARTIN BASSE,CALUIRE ET CUIRE,0047,LE BLEU DES CEDRES,Nefis ALIOUCHE
0001,Agence Genas,AF248002,Ascenseur,Non,13 RUE MARTIN BASSE,CALUIRE ET CUIRE,0047,LE BLEU DES CEDRES,Nefis ALIOUCHE
0001,Agence Genas,AF248004,Ascenseur,Non,22 RUE VENDOME,LYON,0056,VENDOME 22,Yaya DOUCOURE 
0001,Agence Genas,AF248067,Ascenseur,Non,41 rue Colin,VILLEURBANNE,0027,SNEF - France Travail RHONE,Luc CHAROLLAIS
0001,Agence Genas,AF248068,Ascenseur,Non,26 rue du Général Mouton Duvernet,Lyon,0053,SNEF - France Travail RHONE,Christopher WILTORD
0001,Agence Genas,AF248069,Ascenseur,Non,12-17 Boulevard Voltaire,TARARE,0006,SNEF - France Travail RHONE,Aurélien GUERIN
0001,Agence Genas,AF248070,Ascenseur,Non,41 rue Colin,VILLEURBANNE,0027,SNEF - France Travail RHONE,Luc CHAROLLAIS
0001,Agence Genas,AF248071,Ascenseur,Non,1 bis Avenue Salvador Allende,VAULX EN VELIN,0047,SNEF - France Travail RHONE,Nefis ALIOUCHE
0001,Agence Genas,AF248072,Ascenseur,Non,100 rue Aristide Briand,ST PRIEST,0065,SNEF - France Travail RHONE,Khalil BELLAL
0001,Agence Genas,AF248073,Ascenseur,Non,61 rue dussurgey,SAINT FONS,0065,SNEF - France Travail RHONE,Khalil BELLAL
0001,Agence Genas,AF248074,Ascenseur,Non,18 Grande Rue,OULLINS,0071,SNEF - France Travail RHONE,Kenzy CHABBI
0001,Agence Genas,AF248075,Ascenseur,Non,3-7 rue Abraham Bloch,Lyon,0045,SNEF - France Travail RHONE,Mohamed BESSAFI
0001,Agence Genas,AF248077,Rideau métallique,Non,18 rue Jacques Prévert,GIVORS,0073,SNEF - France Travail RHONE,Yann GENIEIS
0001,Agence Genas,AF248078,Rideau métallique,Non,41 rue Colin,Villeurbanne,0021,SNEF - France Travail RHONE,Romain RICORDEAU 
0001,Agence Genas,AF248079,Rideau métallique,Non,"27, avenue de la République",VENISSIEUX,0073,SNEF - France Travail RHONE,Yann GENIEIS
0001,Agence Genas,AF248080,Rideau métallique,Non,"27, avenue de la République",VENISSIEUX,0073,SNEF - France Travail RHONE,Yann GENIEIS
0001,Agence Genas,AF248081,Rideau métallique,Non,1 bis Avenue Salvador Allende,VAULX EN VELIN,0021,SNEF - France Travail RHONE,Romain RICORDEAU 
0001,Agence Genas,AF248082,Rideau métallique,Non,3 av du général Brosset,TASSIN LA DEMI LUNE,0073,SNEF - France Travail RHONE,Yann GENIEIS
0001,Agence Genas,AF248084,Rideau métallique,Non,100 rue Aristide Briand,SAINT PRIEST,0058,SNEF - France Travail RHONE,Olivier VUILLAUME 
0001,Agence Genas,AF248085,Rideau métallique,Non,61 rue dussurgey,SAINT FONS,0073,SNEF - France Travail RHONE,Yann GENIEIS
0001,Agence Genas,AF248086,Rideau métallique,Non,109 rue des Mercières,RILLIEUX LA PAPE,0021,SNEF - France Travail RHONE,Romain RICORDEAU 
0001,Agence Genas,AF248087,Rideau métallique,Non,18 Grande Rue,OULLINS,0073,SNEF - France Travail RHONE,Yann GENIEIS
0001,Agence Genas,AF248088,Rideau métallique,Non,3-7 rue Abraham Bloch,Lyon,0021,SNEF - France Travail RHONE,Romain RICORDEAU 
0001,Agence Genas,AF248089,Rideau métallique,Non,29 Rue Joannès Masset ,Lyon,0021,SNEF - France Travail RHONE,Romain RICORDEAU 
0001,Agence Genas,AF248090,Rideau métallique,Non,29 Rue Joannès Masset ,Lyon,0021,SNEF - France Travail RHONE,Romain RICORDEAU 
0001,Agence Genas,AF248091,Rideau métallique,Non,3 Avenue du 8 Mai 1945,BRON,0021,SNEF - France Travail RHONE,Romain RICORDEAU 
0001,Agence Genas,AF248092,Porte automatique,Non,3 Avenue du 8 Mai 1945,BRON,0021,SNEF - France Travail RHONE,Romain RICORDEAU 
