Agence,NomAgence,Référence,Type,Arrêt,Adresse,Ville,Secteur Inter.,Nom Client,Nom Technicien,adresse_complete,longitude,latitude
1,Agence Genas,AF259179,Ascenseur,Non,54/57 QUAI PERRACHE,LYON,71,CAMPUS GALILEO,Kenzy CHABBI,"54/57 QUAI PERRACHE, LYON, France",4.8240219,45.74113
1,Agence Genas,AF259184,Porte sectionnelle,Non,11 rue d'Arsonval,CHASSIEU,58,ABB CHASSIEU,Olivier VUILLAUME ,"11 rue d'Arsonval, CHASSIEU, France",4.9714063,45.7294721
1,Agence Genas,AF259185,Rideau,Non,25 rue des Sayes,L ISLE D ABEAU,58,Boutique Orange fermeture - LYON,Olivier VUILLAUME ,"25 rue des Sayes, L ISLE D ABEAU, France",5.2339252,45.6152329
1,Agence Genas,AF259221,Ascenseur,Non,4 RUE AUGUSTE PAYANT,LYON,45,SDC LES TERRASSES,Mohamed BESSAFI,"4 RUE AUGUSTE PAYANT, LYON, France",4.8303033,45.7381308
1,Agence Genas,AF259222,Ascenseur,Non,6 RUE AUGUSTE PAYANT,LYON,45,SDC LES TERRASSES,Mohamed BESSAFI,"6 RUE AUGUSTE PAYANT, LYON, France",4.8306237,45.7380485
1,Agence Genas,AF259223,Ascenseur,Non,6 RUE AUGUSTE PAYANT,LYON,45,SDC LES TERRASSES,Mohamed BESSAFI,"6 RUE AUGUSTE PAYANT, LYON, France",4.8306237,45.7380485
1,Agence Genas,AF259263,Monte Plats,Non,2 Place Amédée Bonnet,LYON,56,Restaurant SHIYO,Yaya DOUCOURE ,"2 Place Amédée Bonnet, LYON, France",4.8361606,45.7584408
1,Agence Genas,AF259264,Monte Plats,Non,2 Place Amédée Bonnet,LYON,56,Restaurant SHIYO,Yaya DOUCOURE ,"2 Place Amédée Bonnet, LYON, France",4.8361606,45.7584408
1,Agence Genas,AF259266,Porte automatique,Non,51 Bd Marius Vivier Merle,LYON,21,REGUS,Romain RICORDEAU ,"51 Bd Marius Vivier Merle, LYON, France",4.902001,45.6932654
1,Agence Genas,AF259267,Ascenseur,Non,30 RUE TETE D'OR,LYON,56,SDC 30 RUE TETE D'OR,Yaya DOUCOURE ,"30 RUE TETE D'OR, LYON, France",4.8520291,45.7707048
1,Agence Genas,AF259279,Ascenseur,Non,23 RUE DE LA CROIX DE L'ORME,ST ETIENNE,6,FONDATION ARALIS - AO,Aurélien GUERIN,"23 RUE DE LA CROIX DE L'ORME, ST ETIENNE, France",4.379697,45.407976
1,Agence Genas,AF259280,Ascenseur,Non,23 RUE DE LA CROIX DE L'ORME,ST ETIENNE,6,FONDATION ARALIS - AO,Aurélien GUERIN,"23 RUE DE LA CROIX DE L'ORME, ST ETIENNE, France",4.379697,45.407976
1,Agence Genas,AF259282,Ascenseur,Non,33 RUE DE LA CORDIERE,SAINT PRIEST,65,FONDATION ARALIS - AO,Khalil BELLAL,"33 RUE DE LA CORDIERE, SAINT PRIEST, France",4.9556278,45.6926474
1,Agence Genas,AF259283,Ascenseur,Non,15 RUE DU DAUPHINE,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"15 RUE DU DAUPHINE, LYON, France",4.8646198,45.7503465
1,Agence Genas,AF259284,Ascenseur,Non,94 RUE DEDIEU,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"94 RUE DEDIEU, VILLEURBANNE, France",4.8713317,45.7696144
1,Agence Genas,AF259285,Ascenseur,Non,41 RUE DUQUESNE,LYON,56,FONDATION ARALIS - AO,Yaya DOUCOURE ,"41 RUE DUQUESNE, LYON, France",4.8460478,45.7728797
1,Agence Genas,AF259286,Ascenseur,Non,115 COURS EMILE ZOLA,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"115 COURS EMILE ZOLA, VILLEURBANNE, France",4.874227,45.7705887
1,Agence Genas,AF259287,Ascenseur,Non,112 RUE GABRIEL PERI,SAINT ETIENNE,6,FONDATION ARALIS - AO,Aurélien GUERIN,"112 RUE GABRIEL PERI, SAINT ETIENNE, France",4.3800957,45.4072276
1,Agence Genas,AF259288,Ascenseur,Non,102 AVENUE GENERAL FRERE ,LYON,45,FONDATION ARALIS - AO,Mohamed BESSAFI,"102 AVENUE GENERAL FRERE , LYON, France",4.8775513,45.7306201
1,Agence Genas,AF259289,Ascenseur,Non,19 RUE LIEUTENANT COLONEL GIRARD,LYON,45,FONDATION ARALIS - AO,Mohamed BESSAFI,"19 RUE LIEUTENANT COLONEL GIRARD, LYON, France",4.8278616,45.7377333
1,Agence Genas,AF259290,Ascenseur,Oui,19 RUE LIEUTENANT COLONEL GIRARD,LYON,45,FONDATION ARALIS - AO,Mohamed BESSAFI,"19 RUE LIEUTENANT COLONEL GIRARD, LYON, France",4.8278616,45.7377333
1,Agence Genas,AF259291,Ascenseur,Non,106 BOULEVARD YVES FARGE,LYON,45,FONDATION ARALIS - AO,Mohamed BESSAFI,"106 BOULEVARD YVES FARGE, LYON, France",4.8289426,45.7375001
1,Agence Genas,AF259292,Ascenseur,Non,41 RUE LASSAIGNE,SAINT ETIENNE,6,FONDATION ARALIS - AO,Aurélien GUERIN,"41 RUE LASSAIGNE, SAINT ETIENNE, France",4.3999734,45.4291594
1,Agence Genas,AF259293,Ascenseur,Non,43 RUE D'INKERMANN,LYON,56,FONDATION ARALIS - AO,Yaya DOUCOURE ,"43 RUE D'INKERMANN, LYON, France",4.8658852,45.7673491
1,Agence Genas,AF259294,Ascenseur,Non,59 RUE JOANNES VALLET,VENISSIEUX,65,FONDATION ARALIS - AO,Khalil BELLAL,"59 RUE JOANNES VALLET, VENISSIEUX, France",4.8857906,45.7110653
1,Agence Genas,AF259295,Ascenseur,Non,59 RUE JOANNES VALLET,VENISSIEUX,65,FONDATION ARALIS - AO,Khalil BELLAL,"59 RUE JOANNES VALLET, VENISSIEUX, France",4.8857906,45.7110653
1,Agence Genas,AF259296,Ascenseur,Non,36 QUAI JAYR,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"36 QUAI JAYR, LYON, France",4.8078625,45.7755963
1,Agence Genas,AF259297,Ascenseur,Non,15 RUE JOUFFROY D'ABBANS ,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"15 RUE JOUFFROY D'ABBANS , LYON, France",4.8036798,45.7748236
1,Agence Genas,AF259298,Ascenseur,Non,40 QUAI JEAN JACQUES ROUSSEAU,LA MULATIERE,71,FONDATION ARALIS - AO,Kenzy CHABBI,"40 QUAI JEAN JACQUES ROUSSEAU, LA MULATIERE, France",4.8146591,45.7304711
1,Agence Genas,AF259299,Ascenseur,Non,1 AVENUE DU CROTTAY,MEYZIEU,70,FONDATION ARALIS - AO,Guillaume LANGLOIS,"1 AVENUE DU CROTTAY, MEYZIEU, France",5.0249758,45.760421
1,Agence Genas,AF259300,Ascenseur,Non,52 RUE DES ANTONINS,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"52 RUE DES ANTONINS, VILLEURBANNE, France",4.8792096,45.7788898
1,Agence Genas,AF259301,Ascenseur,Non,21 RUE VERLET HANUS,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"21 RUE VERLET HANUS, LYON, France",4.8506156,45.75806
1,Agence Genas,AF259302,Ascenseur,Non,230 A RUE ANDRE PHILIP,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"230 A RUE ANDRE PHILIP, LYON, France",4.8510361,45.75839
1,Agence Genas,AF259303,Ascenseur,Oui,230 B  RUE ANDRE PHILIP,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"230 B  RUE ANDRE PHILIP, LYON, France",4.8510361,45.75839
1,Agence Genas,AF259306,Ascenseur,Non,33 B RUE NEY,LYON,56,FONDATION ARALIS - AO,Yaya DOUCOURE ,"33 B RUE NEY, LYON, France",4.8561131,45.7645439
1,Agence Genas,AF259307,Ascenseur,Non,76 RUE NICOLAS GARNIER,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"76 RUE NICOLAS GARNIER, VILLEURBANNE, France",4.9176174,45.7545738
1,Agence Genas,AF259308,Ascenseur,Non,76 RUE NICOLAS GARNIER,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"76 RUE NICOLAS GARNIER, VILLEURBANNE, France",4.9176174,45.7545738
1,Agence Genas,AF259309,Ascenseur,Oui,76 RUE NICOLAS GARNIER,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"76 RUE NICOLAS GARNIER, VILLEURBANNE, France",4.9176174,45.7545738
1,Agence Genas,AF259310,Ascenseur,Non,123 RUE D'ANVERS,LYON,45,FONDATION ARALIS - AO,Mohamed BESSAFI,"123 RUE D'ANVERS, LYON, France",4.8413682,45.7487556
1,Agence Genas,AF259311,Ascenseur,Non,17 RUE PASTEUR,LYON,45,FONDATION ARALIS - AO,Mohamed BESSAFI,"17 RUE PASTEUR, LYON, France",4.8410143,45.754499
1,Agence Genas,AF259312,Ascenseur,Non,7 RUE YVONNE CHANU,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"7 RUE YVONNE CHANU, VILLEURBANNE, France",4.9088963,45.7544943
1,Agence Genas,AF259313,Ascenseur,Non,7 RUE YVONNE CHANU,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"7 RUE YVONNE CHANU, VILLEURBANNE, France",4.9088963,45.7544943
1,Agence Genas,AF259314,Ascenseur,Non,5 PLACE DE LA FERRANDIERE,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"5 PLACE DE LA FERRANDIERE, LYON, France",4.8703245,45.7598127
1,Agence Genas,AF259315,Ascenseur,Non,5B PLACE DE LA FERRANDIERE,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"5B PLACE DE LA FERRANDIERE, LYON, France",4.8695631,45.7595234
1,Agence Genas,AF259316,Ascenseur,Non,30 RUE CLAUDIUS PIONCHON,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"30 RUE CLAUDIUS PIONCHON, LYON, France",4.8708725,45.7599006
1,Agence Genas,AF259317,Ascenseur,Non,185 RUE FRANCIS DE PRESSENSE,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"185 RUE FRANCIS DE PRESSENSE, VILLEURBANNE, France",4.886089,45.771958
1,Agence Genas,AF259318,Ascenseur,Non,185 RUE FRANCIS DE PRESSENSE,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"185 RUE FRANCIS DE PRESSENSE, VILLEURBANNE, France",4.886089,45.771958
1,Agence Genas,AF259319,Ascenseur,Non,185 RUE FRANCIS DE PRESSENSE,VILLEURBANNE,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"185 RUE FRANCIS DE PRESSENSE, VILLEURBANNE, France",4.886089,45.771958
1,Agence Genas,AF259320,Ascenseur,Non,10 RUE FELIX ROLLET,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"10 RUE FELIX ROLLET, LYON, France",4.8769805,45.7476927
1,Agence Genas,AF259321,Ascenseur,Non,10 RUE FELIX ROLLET,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"10 RUE FELIX ROLLET, LYON, France",4.8769805,45.7476927
1,Agence Genas,AF259322,Ascenseur,Non,10 RUE FELIX ROLLET,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"10 RUE FELIX ROLLET, LYON, France",4.8769805,45.7476927
1,Agence Genas,AF259323,Ascenseur,Non,10 RUE FELIX ROLLET,LYON,57,FONDATION ARALIS - AO,Anouar BEN MESSAOUD,"10 RUE FELIX ROLLET, LYON, France",4.8769805,45.7476927
1,Agence Genas,AF259324,Ascenseur,Non,10 RUE SAINT SIMON,LYON,72,FONDATION ARALIS - AO,Nouredine BOUNAAS,"10 RUE SAINT SIMON, LYON, France",4.7992537,45.7795014
1,Agence Genas,AF259325,Ascenseur,Non,10 B RUE SAINT SIMON,LYON,72,FONDATION ARALIS - AO,Nouredine BOUNAAS,"10 B RUE SAINT SIMON, LYON, France",4.7991076,45.7794067
1,Agence Genas,AF259326,Ascenseur,Non,3 RUE DES TEMPLIERS,LYON,56,FONDATION ARALIS - AO,Yaya DOUCOURE ,"3 RUE DES TEMPLIERS, LYON, France",4.8308184,45.759419
1,Agence Genas,AF259332,Ascenseur,Non,5 RUE RASPAIL,ST FONS,65,LES MOUSQUETAIRES,Khalil BELLAL,"5 RUE RASPAIL, ST FONS, France",4.8559852,45.7099254
1,Agence Genas,AF259333,Porte de garage,Non,79 RUE DU DAUPHINE,LYON,21,MY DIGITAL SCHOOL ,Romain RICORDEAU ,"79 RUE DU DAUPHINE, LYON, France",4.8705977,45.7532596
1,Agence Genas,AF259345,Ascenseur,Non,15 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"15 AVENUE FOCH, STE FOY LES LYON, France",4.7975254,45.7487449
1,Agence Genas,AF259346,Ascenseur,Non,17 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"17 AVENUE FOCH, STE FOY LES LYON, France",4.7978133,45.7486945
1,Agence Genas,AF259347,Ascenseur,Non,19 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"19 AVENUE FOCH, STE FOY LES LYON, France",4.7978779,45.7485849
1,Agence Genas,AF259348,Ascenseur,Non,21 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"21 AVENUE FOCH, STE FOY LES LYON, France",4.7981694,45.7485047
1,Agence Genas,AF259349,Ascenseur,Non,23 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"23 AVENUE FOCH, STE FOY LES LYON, France",4.7984109,45.7486952
1,Agence Genas,AF259350,Ascenseur,Non,25 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"25 AVENUE FOCH, STE FOY LES LYON, France",4.7984713,45.7488336
1,Agence Genas,AF259351,Ascenseur,Non,27 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"27 AVENUE FOCH, STE FOY LES LYON, France",4.7985209,45.7489913
1,Agence Genas,AF259352,Ascenseur,Non,29 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"29 AVENUE FOCH, STE FOY LES LYON, France",4.7984912,45.7491127
1,Agence Genas,AF259353,Ascenseur,Non,31 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"31 AVENUE FOCH, STE FOY LES LYON, France",4.7985854,45.7493296
1,Agence Genas,AF259354,Ascenseur,Non,33 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"33 AVENUE FOCH, STE FOY LES LYON, France",4.798437,45.7495252
1,Agence Genas,AF259355,Ascenseur,Non,35 AVENUE FOCH,STE FOY LES LYON,71,SDC FOCH LA SALETTE,Kenzy CHABBI,"35 AVENUE FOCH, STE FOY LES LYON, France",4.798134,45.749591
1,Agence Genas,AF259360,Ascenseur,Non,6 RUE LOUIS BLANC,ST FONS,65,LES MOUSQUETAIRES,Khalil BELLAL,"6 RUE LOUIS BLANC, ST FONS, France",4.8571167,45.7099653
1,Agence Genas,AF259367,Barrière Levante,Non,Rue Saint Simon,LYON,21,GREENOPOLIS D01-D02,Romain RICORDEAU ,"Rue Saint Simon, LYON, France",4.798416,45.7787674
1,Agence Genas,AF259368,Ascenseur,Non,11 RUE DU RHONE,LYON,45,CASA BELLA,Mohamed BESSAFI,"11 RUE DU RHONE, LYON, France",4.8288062,45.7355384
1,Agence Genas,AF259369,Ascenseur,Non,43 RUE DU COMMANDANT AYASSE,LYON,45,CASA BELLA,Mohamed BESSAFI,"43 RUE DU COMMANDANT AYASSE, LYON, France",4.8287745,45.7353169
1,Agence Genas,AF259370,Ascenseur,Non,47 RUE DU COMMANDANT AYASSE,LYON,45,CASA BELLA,Mohamed BESSAFI,"47 RUE DU COMMANDANT AYASSE, LYON, France",4.8292423,45.7351211
1,Agence Genas,AF259371,Ascenseur,Non,8 RUE DES ARCHERS,LYON,56,8 RUE DES ARCHERS,Yaya DOUCOURE ,"8 RUE DES ARCHERS, LYON, France",4.8330726,45.7594554
1,Agence Genas,AF259372,EPMR elevtr pr pers a mobilité reduite,Non,27 BOULEVARD DE L EUROPE,OULLINS,71,27 BOULEVARD DE L EUROPE,Kenzy CHABBI,"27 BOULEVARD DE L EUROPE, OULLINS, France",4.8092227,45.7070094
1,Agence Genas,AF259373,Ascenseur,Non,153 RUE PIERRE CORNEILLE,LYON,53,LES ISSAMBRES,Christopher WILTORD,"153 RUE PIERRE CORNEILLE, LYON, France",4.8450118,45.7584767
1,Agence Genas,AF259374,Ascenseur,Non,QUAI RAMBAUD,LYON,56,Riverside Collection Operations GmbH,Yaya DOUCOURE ,"QUAI RAMBAUD, LYON, France",4.8226968,45.7503816
1,Agence Genas,AF259380,Porte de garage,Non,74 BOULEVARD DE L'EUROPE,PIERRE BENITE,73,LE MOSAICA,Yann GENIEIS,"74 BOULEVARD DE L'EUROPE, PIERRE BENITE, France",4.8216694,45.7017763
1,Agence Genas,AF259393,Ascenseur,Non,13 RUE SAINT LAZARE,LYON,45,LES TROIS PIERRES ,Mohamed BESSAFI,"13 RUE SAINT LAZARE, LYON, France",4.84685,45.7478563
1,Agence Genas,AF259400,Ascenseur,Non,10 RUE BOURGELAT,LYON,56,SDC BOURGELAT 10,Yaya DOUCOURE ,"10 RUE BOURGELAT, LYON, France",4.826739,45.7534875
1,Agence Genas,AF259408,Ascenseur,Non,28 RUE RANCY,LYON,53,LYON PART DIEU 1,Christopher WILTORD,"28 RUE RANCY, LYON, France",4.8513145,45.7560293
1,Agence Genas,AF259409,Ascenseur,Non,28 RUE RANCY,LYON,53,LYON PART DIEU 1,Christopher WILTORD,"28 RUE RANCY, LYON, France",4.8513145,45.7560293
1,Agence Genas,AF259421,Porte automatique,Non,30 COURS RICHARD VITTON,MONTCHAT,73,EUROFINS,Yann GENIEIS,"30 COURS RICHARD VITTON, MONTCHAT, France",4.8881102,45.7537791
1,Agence Genas,AF259422,Porte automatique,Non,30 COURS RICHARD VITTON,LYON,73,EUROFINS,Yann GENIEIS,"30 COURS RICHARD VITTON, LYON, France",4.8881102,45.7537791
1,Agence Genas,AF259424,Porte de garage,Non,26 rue Louis Blanc,ST FONS,73,LES JARDINS DE SAINT FONS,Yann GENIEIS,"26 rue Louis Blanc, ST FONS, France",4.8571368,45.7087069
1,Agence Genas,AF259434,Portail,Non,47 Avenue Esquirol,LYON,21,SDC LE MONTAIGNE,Romain RICORDEAU ,"47 Avenue Esquirol, LYON, France",4.8934509,45.7421773
